"Reporter","Partner","Product.categories","Indicator.Type","Indicator","X2018","X2017","X2016","X2015","X2014","X2013","X2012","X2011","X2010","X2009","X2008","X2007","X2006","X2005","X2004","X2003","X2002","X2001","X2000","X1999","X1998","X1997","X1996","X1995","X1994","X1993","X1992","X1991","X1990","X1989","X1988"
"Germany","World","Capital goods","Export","Export(US$ Mil)","0.0754677334362174","0.082059599335526","0.0110531283920214","-0.135079778480371","0.0077162957167259","0.00925525448141404","-0.0534899990865131","0.14922713827556","0.124180723311395","-0.308267818626269","0.106326718073565","0.105312577325361","0.125321738678123","0.0903902834667044","0.209497695052613","0.134791515295204","0.0503391947960587","0.057776094363719","0.0172977838961973","-0.00720286361900861","0.0790548378200901","-0.0175494497518275","0.0089082096885463","0.204699189625494","0.109177640787537","-0.182714177239542","0.00337833536920441","-0.00120854403653393","0.133364071113126","0.0409465488694535","181738.194218322"
"Germany","World","Chemicals","Export","Export(US$ Mil)","0.101142439184112","0.0672411643067092","-0.0114909434000416","-0.128239212908869","0.0158061782328381","0.0252485394792151","-0.0287736055960287","0.109248289076323","0.055878488895127","-0.146117186555407","0.137368894392782","0.137156901725066","0.1462558860777","0.0893204971212584","0.224562963837837","0.183754090406413","0.0341519851056453","0.0887163371512054","-0.0242537571752442","-0.00253776777332564","0.0368144069445771","-0.00421164599047965","-0.0128064702893353","0.153166735028799","0.130043985740786","-0.127850674441662","0.0104712755019512","-0.00626179799715892","0.0990154733601337","-0.0145941330678393","52565.2128999998"
"Germany","World","Consumer goods","Export","Export(US$ Mil)","0.0452431334837898","0.060524832894935","-0.00950772692046112","-0.11617689676912","0.0284516009595107","0.0151353566359803","-0.065100382774305","0.143875865488462","0.0911214487072109","-0.233832666085007","0.10445071342488","0.14300503423576","0.108280582323057","0.11066362083289","0.153098596441983","0.156355265337692","0.0969870523521195","0.101581037859723","-0.0269656378777194","-0.0108206438874135","0.107617504806991","-0.0153031136565582","0.0114104354063029","0.131708729502044","0.104691681161216","-0.185511282849891","0.050333915118856","-0.0476374209662825","0.146614712265596","0.0299433992209613","158995.647600089"
"Germany","World","Food Products","Export","Export(US$ Mil)","0.0493913457773095","0.0314703999266299","0.0276743672824218","-0.140001529457468","0.0244757291354102","0.0401405657832148","-0.0304405332601103","0.121502531823115","0.000292475117856932","-0.0761562166826217","0.234586760616161","0.135168910916273","0.101750148125006","0.160202959950269","0.142730437460329","0.13435707146608","0.0982492030955018","0.132263644420734","-0.0863210672387888","-0.0335853369148984","0.0490403837250012","-0.100709718776789","0.0515886394690943","0.0793901332964001","0.117400256602334","-0.113581150430108","0.0743804117039902","0.0614288988592396","0.185698001995447","0.0113036811721097","10643.1977199426"
"Germany","World","Fuels","Export","Export(US$ Mil)","0.226185019108221","0.114634360460609","-0.266410687911775","-0.190225892358101","-0.0465914765196368","-0.0337601862593452","-0.0195003443307602","0.319229051153495","0.0962886128244573","-0.497072937553681","0.239114452732209","0.0500582835743149","0.291490953481185","0.209997424664204","0.396441586853825","0.241939337618043","0.0451718577872171","0.0512297390065905","0.321805565134873","0.00254812928141485","-0.0727138656198227","-0.106641571637422","0.278631578936658","0.0242658656268645","0.0431840262802878","-0.197758220873359","-0.00468196917546804","-0.0386199585003767","0.159027237261735","0.0346431933491707","6253.43543116773"
"Germany","World","Intermediate goods","Export","Export(US$ Mil)","0.0649970123430137","0.089038176211464","-0.022981416167444","-0.173007822149599","-0.00958754263647892","-0.0154527247352436","-0.0780208131474561","0.159747542094761","0.125019664760035","-0.267353675756019","0.0626591963597755","0.124593139215347","0.180305199362185","0.0998101250664612","0.190182791366655","0.144746142151842","0.0446970807064008","0.0037469141483251","0.018356833078919","-0.0489566440005816","0.00540399408965858","-0.0168969192732512","-0.0588994859301259","0.182972435897999","0.120552010834114","-0.182554379106815","-0.0115965786058418","-0.0411316286678771","0.0699878767204382","0.00199253267138828","136690.932262771"
"Germany","World","Mach and Elec","Export","Export(US$ Mil)","0.0796305643127515","0.0947268517229952","0.00153755344812496","-0.151876060399284","0.00738327486317435","0.00140345834087551","-0.0834105343734943","0.134043029592568","0.105796428699806","-0.298404504988445","0.097399736833437","0.0984289713483455","0.114863384513277","0.0951926432529601","0.216079245554191","0.137298174111324","0.0473925668005698","0.0373383397899669","0.00390844410469517","-0.0201179432283431","0.0582191418408996","-0.0282504230517169","0.0135737461401439","0.199672889187472","0.110186770118165","-0.157261230221792","-0.00566897491234426","-0.0125252532911036","0.14675729111434","0.0301184436583095","147080.25367429"
"Germany","World","Metals","Export","Export(US$ Mil)","0.0766221080496063","0.110322487461156","-0.0444768475054588","-0.184763660754328","-0.0028174896332101","-0.0259302868495531","-0.116447692606785","0.187238909593429","0.151214572583897","-0.424154197367677","0.103137427637858","0.165533269292601","0.228863834530321","0.152998034989945","0.248791939229304","0.138289828888105","0.0573158439710362","0.0297768688081748","0.00871176759851515","-0.0894545440138754","0.00913969042080134","0.00896230341047122","-0.0906801062419429","0.22929589085452","0.117260549531176","-0.19662627831039","-0.0195536698968523","-0.0685181040585396","0.0442602914074253","0.0592943883668757","49572.0008873517"
"Germany","World","Plastic or Rubber","Export","Export(US$ Mil)","0.0254947777649804","0.111195311536204","0.0112232426618629","-0.16860071968803","0.0107929872552882","0.0230282869323313","-0.0814578142484398","0.147299513996301","0.121421759383613","-0.163970910797227","-0.0317933506474597","0.129535101307643","0.117604767897419","0.112669484851128","0.194581456458197","0.167630183819539","0.0772568797717029","0.0144688451011287","0.00385506393558665","-0.00702107513331667","0.024102132971797","-0.00786906704034719","-0.0286952874928104","0.192725432473515","0.140349437641686","-0.189112427618549","0.0126981094282801","-0.0314820947540099","0.120230027272725","-0.0214349693502824","30060.7836536629"
"Germany","World","Raw materials","Export","Export(US$ Mil)","0.00154144887568927","0.0602499583670267","-0.0318383007530749","-0.216091122892216","-0.0276146212141353","-0.0115907547985599","-0.0917530471447517","0.170994070455505","0.158888479112049","-0.268555352142367","0.225201393115262","0.153310179806766","0.179661529899024","0.173922463119673","0.196319092944748","0.0852400435620619","0.0644634224048519","0.0795693472995015","-0.0398517081540376","-0.0294725459141019","0.00195499757828728","-0.058093680613752","-0.0459026246859595","0.168241115318296","0.130085500753272","-0.252066659694653","-0.0269410288746889","0.0558593572645904","0.0682689726891741","0.102929509225457","14359.364860048"
