"Reporter","Partner","Product.categories","Indicator.Type","Indicator","X2018","X2017","X2016","X2015","X2014","X2013","X2012","X2011","X2010","X2009","X2008","X2007","X2006","X2005","X2004","X2003","X2002","X2001","X2000","X1999","X1998","X1997","X1996","X1995","X1994","X1993","X1992","X1991","X1990","X1989","X1988"
"Japan","World","Capital goods","Export","Export(US$ Mil)","0.0526468284807964","0.086938268856698","0.0405676195453225","-0.128175232232027","-0.0522112121372458","-0.159243978089185","-0.029110925489154","0.0902909676812056","0.320479520683313","-0.278808303721074","0.0802218969573482","0.0779051436585417","0.0567233505209414","0.0262360861147576","0.208152969750805","0.153021204458429","0.00971685589568813","-0.219179641714818","0.190040222547473","0.0828156836767692","-0.116274875439523","-0.0142900736930615","-0.0823303052380259","0.134464896291853","0.127486288283928","0.0916059931685856","0.0720826337465515","0.0688639803893886","0.0126216173433451","0.0414882000905288","135946.354911772"
"Japan","World","Chemicals","Export","Export(US$ Mil)","0.126138340761305","0.119577750184608","0.0201569945737014","-0.162895577519786","-0.0793468255031693","-0.0141962314738493","-0.0570324068238924","0.109910192341141","0.233735689574509","-0.132235807565451","0.0561159783062341","0.111642240803057","0.0829533000471745","0.0814656092491306","0.19982123778596","0.166043722406153","0.0786243167306696","-0.106955632319408","0.13687100952561","0.123346733878944","-0.0952557147107155","0.0284637402483489","-0.033930033266432","0.22580409612054","0.138723460907019","0.039979343206587","0.0674914679710332","0.0700125131982702","0.036435245084472","0.0472893291493877","12122.203796671"
"Japan","World","Consumer goods","Export","Export(US$ Mil)","0.0813596212046491","0.0455130430741004","0.0465962704755707","-0.0881674927528115","-0.0510865225593023","-0.053308624866982","0.0308250883561263","0.0495748900595496","0.310924390116798","-0.448267365548113","0.115405463422489","0.128353125830056","0.12855511071277","0.0834515888628266","0.133569355428524","0.109085199639394","0.118873340951256","-0.0925940740833402","0.0662531658612834","0.106054322813119","-0.00438432560073211","0.0944382685080148","-0.0525431172359982","0.0160287372197898","-0.0150884942520273","-0.0330282826960021","0.065285621704096","0.05345805430978","0.0410498519440471","-0.0205521023024288","71087.5121397743"
"Japan","World","Food Products","Export","Export(US$ Mil)","0.170324913606466","0.0469859048296964","0.146519260237072","0.0662528825442185","0.0107278135753593","-0.0593266604025332","-0.00235315094504319","0.00711104331855909","0.18260040690967","0.0639265874051867","0.133449346611006","0.130980226178246","0.0391290815495077","0.088194430158741","0.136400769873019","0.0536756334498609","0.0440407775835667","-0.014654691979709","0.0103805839177659","0.152513574764166","-0.168475574475832","0.0515137151904029","-0.105623409748845","0.0792558241848579","0.0111317943780617","0.0773536243752207","0.0502632375808288","0.081945851179023","-0.0294718024218571","0.00308506338482569","997.099667230564"
"Japan","World","Fuels","Export","Export(US$ Mil)","0.162028353441199","0.196056781937117","-0.196792908362691","-0.35094006334925","-0.0700923137942425","0.219889042664829","-0.185332828615917","0.239024858690521","0.233497491783216","-0.572180289857477","0.714563177123432","0.460738206106583","0.289448788310176","0.676557908931891","0.394798020671345","0.121163714180223","-0.0576602450181662","0.00396250600649189","0.229188555804166","0.00395510705650599","-0.434516229301991","-0.0249310850062928","-0.241184466005993","0.0847197267255801","0.151801567552792","0.207468389391596","0.189631585030429","0.000735736622516625","0.240938756554143","0.49392613704594","555.606788193883"
"Japan","World","Intermediate goods","Export","Export(US$ Mil)","0.0468972100957184","0.0860433865543414","-0.0224851193279113","-0.173966997439676","-0.0585254107312767","-0.0755029083570822","-0.0520515355108168","0.117979222435258","0.28582872386285","-0.200282967792214","0.137586926399076","0.134032745256369","0.119302561082949","0.114943435639206","0.211598478862368","0.147536971521023","0.0701771667532118","-0.11231594370268","0.135574420239116","0.0620338212953848","-0.0824235921675761","0.0222435578347393","-0.0706781071587167","0.186895435563378","0.0891968792787706","0.038445203847377","0.0275125880590061","0.0610692208478549","-0.0279235223536296","-0.0131050659455365","43596.8413115401"
"Japan","World","Mach and Elec","Export","Export(US$ Mil)","0.051638763573555","0.0944202433124925","0.0286914783844515","-0.126298480747084","-0.0486527295895642","-0.151488317922711","-0.0780568373171856","0.0836431605580494","0.314519125830148","-0.318468284046018","0.0643021981090907","0.0844475264424431","0.0581420350321749","0.0237095802995781","0.192880264462108","0.149938646450494","0.0158036432590946","-0.234901062686425","0.195054302743977","0.0840895535209288","-0.116451529960369","-0.0147491919704397","-0.0853786066412391","0.152132725806414","0.123417867739592","0.0753888256920339","0.0548204801780417","0.0711612326713705","0.00644759063216923","0.0368719451206163","111797.177129145"
"Japan","World","Metals","Export","Export(US$ Mil)","0.0797457061140476","0.106841419224779","-0.090305328923436","-0.200616079040311","-0.0656597060191771","-0.11086075757543","-0.0126169880176198","0.103753334256538","0.300415611987106","-0.289032298404086","0.186376358603299","0.14180277144206","0.142859130964066","0.151825059138165","0.276458995940316","0.155680621610159","0.100963656036345","-0.0840177141517732","0.116104962094714","-0.0179601897982921","-0.0835733864399516","0.0438620815820471","-0.109210774839833","0.175218584407894","0.0527900902294189","0.0654897178683433","-0.00223295042623784","0.0483176059791194","-0.125731890696477","-0.023571751861298","20947.6004908849"
"Japan","World","Plastic or Rubber","Export","Export(US$ Mil)","0.0375022406477559","0.0673539817650027","0.0104336885093882","-0.155601825490559","-0.0598955713464395","-0.0996241240553919","-0.0361590018928043","0.0910940197452429","0.312719554957102","-0.118936243452564","0.0999914597535585","0.1266120997441","0.113168781993399","0.122350861469584","0.208517085887889","0.164469571073483","0.121675090266194","-0.146580355875029","0.109050670522597","0.117383959235666","-0.0784172026186922","0.00552458893317631","-0.0389499284855864","0.223307770666255","0.143490773359723","0.050988155606318","0.0658903511466264","0.0253290383189867","0.0415263667859534","0.0277296056918999","7802.28321790493"
"Japan","World","Raw materials","Export","Export(US$ Mil)","-0.0080349767451143","0.189881796827058","0.0708295550642637","-0.153626254924282","-0.13890835838597","-0.10835297940258","0.0482641716856661","0.179711649117687","0.182407719346926","-0.151253094818532","0.148314167987722","0.169021064492034","0.239634557999754","0.19133426693283","0.395196797893764","0.245849951962421","-0.292895815791777","0.417743337229854","0.0511090927877467","0.00971582820726126","-0.0339721690639255","0.158749093452048","0.227834891866028","0.0895642567873313","0.0586379811810477","-0.061375870961155","0.176037018968442","0.00453054289294314","-0.0820430454932702","0.0476344679737236","1097.52260501725"
