"Reporter","Partner","Product.categories","Indicator.Type","Indicator","X2018","X2017","X2016","X2015","X2014","X2013","X2012","X2011","X2010","X2009","X2008","X2007","X2006","X2005","X2004","X2003","X2002","X2001","X2000","X1999","X1998","X1997","X1996","X1995","X1994","X1993","X1992","X1991","X1990","X1989","X1988"
" World","...","...","Development","GDP (current US$ Mil)",85909815.76,82922584.0249008,79502188.3579068,79195565.2090825,84610621.7266717,83933216.4166951,83027438.6767553,82712994.5022537,75993653.5547768,70224873.4441591,74604081.6635059,69308049.4474363,63164933.2786115,60028398.2375833,57149524.4513742,52105949.7091182,47304825.0421718,46281877.8502209,47568802.9243157,47119063.9699636,46089028.0184225,46698993.3980337,47677963.9870196,47499594.8973925,43631845.3700936,41506455.3471794,41824178.292775,40285444.279132,39345766.9965334,36240013.8711579,36080764.7993564
" World","...","...","Export","No. Of Export partners",238,243.797562445303,249.475442051599,251.148274584691,253.83390771108,259.722875905145,263.175016177364,269.349300130435,272.674695550224,274.68810627321,275.609385121799,282.165969285996,289.745734074832,295.984253015676,306.508282403983,314.760135545277,323.33408863205,327.062609123385,332.820226991402,322.885342011547,326.078350220815,329.748428678195,335.43458112519,347.731023164799,355.022355986403,362.603427899656,367.909612140267,339.336495062762,354.285412634514,365.74579712963,374.467266860933
" World","...","...","Export","No. Of Export products",4668,4800.14864545668,4963.4130834952,5034.57318505698,5121.47237322943,5209.67141041534,5334.27007579666,5416.28760011244,5575.44968201007,5689.3028112858,5767.85938735749,5923.09411797807,6077.29399860347,6281.44359177712,6481.01980963996,6676.9330880562,6790.01586127304,6907.11882996165,7103.9415259101,7280.12331674465,7392.5780930692,7477.26842327042,7609.22770516421,7750.0936446066,7912.60003143146,8081.56401031225,8274.68136590476,8459.8940056241,8745.98695111477,9071.57679087531,9421.59643422108
" World","...","...","Import","No. Of Import partners",240,244.821921951376,248.431611750128,252.203519435887,253.83390771108,259.722875905145,263.175016177364,270.47628464981,273.825221691787,274.68810627321,276.782191015935,282.165969285996,289.745734074832,295.984253015676,306.508282403983,316.099540377385,323.33408863205,328.448467636619,334.236483276472,322.885342011547,326.078350220815,329.748428678195,335.43458112519,347.731023164799,355.022355986403,362.603427899656,367.909612140267,341.016378701687,354.285412634514,362.142390261358,372.594930526628
" World","...","...","Import","No. Of Import products",4781,4943.55897630686,5082.40973786291,5130.60046651583,5196.12940490916,5298.78135110247,5420.52071135059,5532.36700560798,5666.34124719348,5747.4994439708,5804.21637007568,5990.0487547578,6150.95816828351,6349.74765016536,6543.62575668418,6723.81225717996,6855.50124631244,6975.02589711015,7129.43413904135,7293.15456373166,7398.45337865877,7481.72448311742,7610.73867174585,7750.0936446066,7912.60003143146,8081.56401031225,8274.68136590476,8459.8940056241,8745.98695111477,9073.37849430945,9427.21344322399
" World","...","...","Tariff","No. Of Tariff Agreement",1526,1482.2482052872,1429.00368271397,1598.69594956221,1529.40262041045,1387.72432021285,1422.02970926089,1478.60368941896,1487.63030103983,1463.06334570095,1571.55989814132,1012.68888129338,1004.28817997124,847.476280002149,688.665417486395,553.174195660423,549.804378559983,446.246441261567,473.029599213312,401.072823933625,309.921314849514,478.283756911616,314.28104898216,238.488091108601,86.3992459258945,198.950553360873,83.7651349069358,73.9148801126808,78.1511939634957,77.4732476678527,71.1487807035773
" World","...","...","Development","Trade Balance (current US$ Mil)",488701,539260.263849427,495748.861585314,530435.022462226,685023.667802068,799399.790035864,814222.442538687,745971.981476312,655045.926394063,441838.205002398,463039.189402131,499668.620980903,384994.622711033,231098.57242068,181620.700164142,116787.261287888,96019.5420202842,-22073.6217927588,19298.1347413666,113088.694269149,170707.362850483,222904.085494527,173032.614132503,195188.02403731,179234.120337548,166085.237586413,171667.347704244,23337.934643287,-121416.511187491,-141485.266314935,-106411.801522971
" World","Canada","All Products","Export","Trade (US$ Mil)-Top 5 Export Partner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170946.017423656,NA,NA,NA
" World","Canada","All Products","Import","Trade (US$ Mil)-Top 5 Import Partner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188485.094538394,NA,NA,NA
" World","China","All Products","Export","Trade (US$ Mil)-Top 5 Export Partner",1680278.56,1599297.63787732,1394182.95478101,1414110.14589006,1647864.98538697,1689282.67234364,1594652.08510727,1611663.33685838,1363741.91073743,1012477.86090485,1060557.94382217,965275.983489742,821489.560721287,701608.877719474,615652.718637319,484241.042879543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
" World","China","All Products","Import","Trade (US$ Mil)-Top 5 Import Partner",2750810.59,2691902.27905347,2359460.70460899,2586362.41397026,2696918.57937035,2605380.29735006,2553258.58916305,2512303.92472642,2236753.44993489,1763996.09643295,2085614.93594827,1857909.42619965,1579281.76302969,1332172.12393381,1102446.36852661,855789.063585792,688353.826820552,583435.36106228,574054.006702473,461222.381380464,414938.03488056,414435.890631078,368659.37638564,NA,284889.574635745,226966.786329551,NA,NA,NA,NA,NA
